id,frame,eq_radius
1,179,6.4820448144285745
1,180,8.07796550300118
1,181,7.958873497585845
1,182,8.097643889049511
1,183,8.175883811466258
1,184,7.958873497585845
1,185,7.998767850296815
1,186,7.715176518808164
1,187,8.866935315394846
1,188,10.233472165128859
1,189,11.026984017500345
1,190,11.493415626621754
1,191,11.269678104867614
1,192,11.269678104867614
1,193,12.334995970645954
1,194,12.902560616952067
1,195,13.469841688927183
1,196,14.980269348699055
1,197,15.368341990871127
1,198,14.766254502611575
1,199,13.279445656570912
1,200,13.610890997982688
1,201,16.439132987175398
1,202,16.146076823319174
1,203,16.283492720884475
1,204,16.067025788709444
1,205,16.18545755699417
1,206,15.35798247369064
1,207,15.706373285785544
1,208,15.787230310662732
1,209,16.878606226063
1,210,17.625846048215095
1,211,17.517155313611116
1,212,17.325305846400365
1,213,17.498974555922032
1,214,17.921346912535476
1,215,18.00993542523911
1,216,17.859073490978144
1,217,17.652914166616544
1,218,17.535317221354788
1,219,17.607777518557306
1,220,16.80300178673508
1,221,15.42003518087075
1,222,15.347615963921077
1,223,15.867675317177952
1,224,15.716503163191918
1,225,15.67594437773643
1,226,16.15593100600236
1,227,15.159806655254442
1,228,14.295277084757526
1,229,14.104739588693908
1,230,12.577758680835945
1,231,9.657370069115643
1,232,10.852403323135505
1,233,9.772050238058398
1,249,18.77997214831907
2,250,44.94434934140593
2,251,55.88895161945282
2,252,60.898509702022636
2,253,60.40518376203149
2,254,53.81138387566281
2,255,36.511392788247825
2,256,35.436316131830836
2,257,27.326818200939037
2,258,21.542883141677365
2,259,15.957691216057308
3,293,11.026984017500345
3,296,8.444016491289505
3,299,9.52461639974967
4,300,7.776816725043752
5,310,8.156394191823509
5,313,13.037541149394091
6,314,13.564037533648712
6,317,9.062226582657155
6,319,10.837727990765352
7,320,14.002817212590296
7,321,9.82078894558317
7,323,14.070847494245605
8,324,12.047792665040703
8,325,7.632215220473915
8,326,9.673836185197393
8,327,10.202319970580199
8,328,10.969099187147178
8,329,10.418429401242426
8,330,12.988619621707652
8,331,10.600159896099592
8,332,6.90988298942671
8,334,12.257335203001883
8,336,10.045109950630787
9,337,10.264529815185629
9,338,10.940041919714261
9,339,8.77673016883152
9,340,14.873646859386387
9,341,14.93771167933152
9,342,8.991702346646203
9,344,7.54834217738561
9,348,11.382096629215674
10,349,10.233472165128859
10,350,9.166995688475081
10,351,10.076748170547344
10,352,9.507891862878783
10,353,9.607802401865856
10,354,12.322086499845234
10,355,14.127289146798006
10,356,7.817640190446719
10,357,11.941642642883693
10,358,11.699284211396439
10,359,9.09728368293446
10,360,7.442171739215616
10,361,13.968677826861914
10,362,13.351162356249091
10,363,9.474354220939228
10,364,9.739422266375435
10,365,9.474354220939228
10,366,7.001408606295148
10,367,10.524820207108489
10,371,7.978845608028654
11,372,7.225151993843567
11,373,8.462843753216344
11,374,9.772050238058398
11,375,13.575766059431594
11,376,13.715726110367628
11,377,12.552425807826008
11,378,17.14059581658814
11,379,18.00993542523911
11,380,16.925687506432688
11,381,11.24139781410501
11,382,13.315352289908494
12,399,8.902761462589227
12,400,10.585134856802455
12,401,9.373021315815206
12,402,10.403141895720198
12,403,10.233472165128859
12,404,9.981532666656284
12,405,11.54867275105708
12,406,15.767054928221077
12,407,16.73656774376801
12,408,12.85312533702941
12,409,15.947714540361222
12,410,14.428259270064393
12,411,10.764051215546116
12,412,7.978845608028654
12,413,9.949591680222808
12,414,9.440697438826296
12,415,10.55502061411188
12,416,7.653039857325812
12,417,7.837972188868215
12,420,10.171072362820547
