id,frame,eq_radius
1,848,56.58796210333903
1,849,61.46042156821774
1,850,58.654013075614955
1,851,45.39535442260431
1,852,31.599653684155328
1,853,30.303861497179465
1,854,24.247027854594084
1,855,13.195283541573993
1,869,10.479356408358663
1,871,14.428259270064393
2,872,12.231338704589191
2,874,10.793582275744573
3,875,13.446189622059965
3,876,11.227230955528665
3,878,13.410633306963609
4,879,15.867675317177952
4,880,13.575766059431594
4,882,13.58748446131949
5,883,14.48330815094114
5,884,14.658075357087599
5,885,10.852403323135505
5,886,13.877228871110882
5,887,14.549091872423544
5,888,11.64474179680661
5,889,10.704744696916627
5,890,14.959005648344574
5,891,16.63163525014044
5,892,15.23311875578942
5,894,15.877702285203682
6,895,18.316621414379764
6,896,14.658075357087599
6,897,8.19532708223289
6,901,9.772050238058398
7,902,11.54867275105708
7,903,16.096715421277896
7,904,16.23454913941803
7,905,13.81976597885342
7,906,16.15593100600236
7,907,18.498192550829796
7,908,19.568515351939713
7,909,15.746853696442757
7,910,14.701442538703265
7,911,10.925484305920792
7,912,10.925484305920792
7,913,7.225151993843567
7,914,10.881694613449236
7,915,14.560026929865362
7,916,13.446189622059965
7,917,11.685672474138842
7,918,12.927207364566026
7,919,15.170301503624794
7,920,16.05711704537494
7,921,13.692498784453214
7,922,13.049742875180646
7,923,18.089294154193436
7,924,18.982275710779543
7,925,14.755472278097805
7,926,14.02553063743339
7,927,14.38406847937898
7,928,14.895032415879534
7,929,10.186708148166206
7,930,8.63044108762739
7,931,8.175883811466258
7,934,12.865501965161373
8,935,16.02735405955453
8,936,18.592593589803354
8,937,18.12445316531431
8,938,15.604712843580296
8,939,19.007412259921193
8,940,18.91508160359296
8,941,12.231338704589191
8,942,10.998079684646791
8,943,13.267455184007076
8,944,15.065024024177417
8,945,11.780624362746345
8,946,10.925484305920792
8,947,10.764051215546116
8,948,10.479356408358663
8,949,11.055812783082736
8,950,17.177696716742147
8,951,18.16830624941662
8,952,12.047792665040703
8,953,9.949591680222808
8,955,9.474354220939228
9,956,11.71288013023329
9,959,11.794126515444734
10,960,13.327299669871433
10,961,10.925484305920792
10,962,20.002887964817102
10,963,23.86328532249492
10,964,22.255115881567058
