id,frame,eq_radius
1,3400,55.27042588677818
1,3401,61.021218019456015
1,3402,58.93823706155205
1,3403,46.146431482505335
1,3404,36.14337799512211
1,3405,28.43425945768288
1,3406,26.324145232506833
1,3407,13.134837582232015
1,3410,9.079772052293041
1,3419,7.673807981960539
1,3421,6.978639737521917
2,3422,8.19532708223289
2,3423,10.925484305920792
2,3424,7.878478774854901
2,3426,7.1809610472257885
3,3427,13.505242122350568
3,3428,9.541311620975605
3,3429,7.938851142601841
3,3430,10.645107772184812
3,3431,12.85312533702941
3,3432,12.85312533702941
3,3433,7.694520051971082
3,3434,8.902761462589227
3,3435,10.600159896099592
3,3436,8.462843753216344
3,3438,9.772050238058398
4,3439,13.267455184007076
4,3440,13.63425735166143
4,3441,10.837727990765352
4,3442,15.043880120390323
4,3443,16.487469266111074
4,3444,14.32863833686038
4,3445,10.509687459947386
4,3446,13.900147514093545
4,3447,16.11647812414279
4,3448,12.6156626101008
4,3449,8.272643200907131
4,3450,8.462843753216344
4,3451,10.925484305920792
4,3452,10.925484305920792
4,3455,12.139912573947766
5,3456,9.607802401865856
5,3457,11.368105109938904
5,3458,12.741194683142286
5,3459,15.512648837479231
5,3460,15.450968080927584
5,3461,10.764051215546116
5,3462,10.31094088749354
5,3463,14.21712972884144
5,3464,11.340070282773887
5,3465,12.139912573947766
5,3466,14.261837794318172
5,3467,17.544391124793293
5,3468,17.652914166616544
5,3469,11.026984017500345
5,3470,9.557977680176279
5,3471,9.772050238058398
5,3475,9.72306722164286
6,3476,10.013371767186818
6,3477,7.958873497585845
6,3478,11.127557940783529
6,3479,15.746853696442757
6,3480,15.827503922812443
6,3481,13.58748446131949
6,3482,9.72306722164286
6,3483,10.479356408358663
6,3486,10.925484305920792
7,3487,10.585134856802455
7,3488,10.249012754438885
7,3489,11.87481703351337
7,3490,11.699284211396439
7,3491,15.33724244738347
7,3492,16.13621662281282
7,3493,15.827503922812443
7,3494,13.074112164146964
7,3495,16.23454913941803
7,3496,15.191269449366246
7,3497,12.296226898414837
7,3498,11.617374563210365
7,3499,12.84073677960901
7,3500,14.538148590038452
7,3501,13.980066885278035
7,3502,8.95623198216277
7,3503,7.918778161951929
7,3504,7.776816725043752
7,3506,9.772050238058398
8,3507,13.279445656570912
8,3508,15.5843011764478
8,3509,15.033297016639143
8,3510,12.539740179716349
8,3511,13.38687663054658
8,3512,12.437789380968077
8,3513,13.762063154896342
8,3514,13.061933202803933
8,3515,17.075475271404667
8,3516,16.755575776860173
8,3517,12.060995729457511
8,3518,12.753679933255228
8,3519,14.701442538703265
8,3520,15.117754405994354
8,3521,12.628271971179554
8,3522,12.153015559492998
8,3523,13.171138446245484
8,3524,12.6156626101008
8,3525,12.424986712231869
8,3526,14.527197064122632
8,3527,14.766254502611575
8,3528,16.50676414605009
8,3529,15.26443044094783
8,3530,15.85764200898717
8,3531,18.28183197857863
8,3532,18.940307329321033
8,3533,18.229523339239496
8,3534,12.914889870235298
8,3535,28.80683726619676
8,3536,30.487126261041215
8,3537,22.792141940852034
8,3538,14.472315126092793
8,3539,7.898654169668588
8,3540,7.54834217738561
8,3549,6.555290583552474
9,3550,8.462843753216344
9,3551,11.767106717028996
9,3552,12.476118560829471
9,3553,11.64474179680661
9,3554,10.645107772184812
9,3555,15.64545628849907
9,3556,15.827503922812443
9,3557,12.034575115625177
9,3558,10.61516366850092
9,3559,12.02134303343187
9,3560,12.334995970645954
9,3561,12.565098628628435
9,3562,13.410633306963609
9,3563,11.794126515444734
9,3564,14.884343478431232
9,3565,12.791062563308351
9,3566,11.767106717028996
9,3567,12.450578884995911
9,3568,12.047792665040703
9,3569,10.509687459947386
9,3570,11.71288013023329
9,3571,11.479559785988718
9,3572,15.347615963921077
9,3573,11.98155910843366
9,3574,11.227230955528665
9,3575,13.074112164146964
9,3576,15.243563130520608
9,3577,13.183216521636506
9,3578,12.153015559492998
9,3579,11.685672474138842
9,3580,10.479356408358663
9,3581,10.734438914006276
9,3582,8.740387444736633
9,3583,10.171072362820547
9,3584,13.231418571003069
9,3585,16.4778133535604
9,3586,18.48958673852369
9,3587,16.74607445725474
9,3588,16.13621662281282
9,3589,15.756957549709801
9,3590,13.968677826861914
9,3591,12.11366408361762
9,3592,17.325305846400365
9,3593,17.5625248672306
9,3594,14.60368527951557
9,3595,12.539740179716349
9,3597,7.1141599576634995
9,3600,10.060941497019325
10,3601,10.925484305920792
10,3602,9.356025796273888
10,3603,14.183506197980657
10,3604,15.40971041561482
10,3605,14.927053303604616
10,3606,14.161046158239445
10,3607,12.678584010953838
10,3608,14.581872443920643
10,3609,13.727325035155395
10,3610,11.699284211396439
10,3611,12.766152972845846
10,3612,12.424986712231869
10,3613,12.976360421598395
10,3614,13.159049284959082
10,3615,13.38687663054658
10,3616,13.900147514093545
10,3617,13.599192765483634
10,3618,12.412170838050638
10,3619,12.552425807826008
10,3620,12.80349918517013
10,3621,13.58748446131949
10,3622,14.104739588693908
10,3623,12.939513133525306
10,3624,14.070847494245605
10,3625,13.049742875180646
10,3626,15.138795132120961
10,3627,16.047202183642064
10,3628,16.79352729949365
10,3629,18.455123359562137
10,3630,21.491106180294217
10,3631,19.07428111117357
10,3632,16.03728119216293
10,3633,27.092851410285725
10,3634,28.39505135941018
10,3635,20.185060176161283
10,3636,12.552425807826008
10,3637,9.079772052293041
10,3644,8.018640596081465
11,3645,8.79484521425256
11,3646,10.092530088080641
11,3647,8.387281135541944
12,3647,11.92830747106036
11,3648,11.213046198183495
12,3648,13.540550005146152
12,3649,11.753573524837677
12,3650,10.217907939900583
12,3651,10.925484305920792
12,3652,12.527041705391134
12,3653,12.552425807826008
12,3654,14.295277084757526
12,3655,13.785173268832098
12,3656,13.552298857686367
12,3657,14.809304898631527
12,3658,11.901592303208293
12,3659,15.563862739881277
12,3660,16.583719174624104
12,3661,15.5843011764478
12,3662,14.712264360219255
12,3663,12.939513133525306
12,3664,7.225151993843567
12,3667,9.772050238058398
13,3668,9.755749892701914
13,3669,11.65840132267193
13,3670,13.049742875180646
13,3671,11.283791670955125
13,3672,12.976360421598395
13,3673,13.552298857686367
13,3674,11.794126515444734
13,3675,14.38406847937898
13,3676,19.429758748218564
13,3677,18.626802622574058
13,3678,16.419758633965078
13,3679,12.976360421598395
13,3680,10.734438914006276
13,3681,13.877228871110882
13,3682,18.575465448360347
13,3683,12.741194683142286
13,3684,15.138795132120961
13,3685,12.322086499845234
13,3686,12.139912573947766
13,3687,7.776816725043752
13,3688,6.102643417692329
13,3690,10.925484305920792
14,3691,11.534883286137944
14,3692,12.666024736934256
14,3693,12.074184356393443
14,3694,13.957279475043833
14,3695,17.35284277373209
14,3696,15.522905135351744
14,3697,13.013103375051497
14,3698,11.396070970426017
14,3699,12.70366530947592
14,3700,14.194722891072566
14,3701,17.42606184481555
14,3702,16.02735405955453
14,3703,9.25339718068125
14,3705,12.640868754332628
15,3706,19.584775026828055
15,3707,18.01877032173579
15,3708,11.954962939989485
15,3709,7.569397566060481
15,3714,10.925484305920792
16,3715,10.37249929043725
16,3716,13.715726110367628
16,3717,11.780624362746345
16,3718,12.84073677960901
16,3719,15.086138293858053
