id,frame,cx,cy,area,eq_radius
1,772,122.17174,129.73743,227.0,8.500373
1,773,121.988174,129.96747,202.0,8.0186405
1,774,121.89792,130.113,213.0,8.234076
1,775,121.628876,130.09688,221.0,8.38728
1,776,121.400406,130.14702,222.0,8.406236
1,777,121.27876,130.14415,224.0,8.444016
1,778,120.93941,129.85739,228.0,8.519075
1,779,120.75272,130.0481,276.0,9.373021
1,780,120.410934,128.84624,347.0,10.509687
1,781,120.27635,128.3648,365.0,10.778827
1,782,120.45343,128.3161,381.0,11.012541
1,783,120.05144,128.31366,385.0,11.070199
1,784,120.00839,128.36107,426.0,11.644742
1,785,119.89551,128.3577,421.0,11.576202
1,786,119.66951,128.20363,419.0,11.548673
1,787,119.44284,128.27672,421.0,11.576202
1,788,119.20326,128.34918,464.0,12.153015
1,789,118.998535,128.0901,521.0,12.877867
1,790,118.90671,128.24533,527.0,12.951807
1,791,118.77348,128.52441,437.0,11.7941265
1,792,118.75792,128.81477,472.0,12.257335
1,793,118.811935,127.82469,541.0,13.122715
1,794,118.203964,128.10236,544.0,13.159049
1,795,117.716866,128.49176,534.0,13.037541
1,796,117.37733,128.67732,533.0,13.025328
1,797,117.10298,128.5249,516.0,12.815924
1,798,116.97783,128.31064,437.0,11.7941265
1,799,117.29205,127.51226,471.0,12.244344
1,800,117.170235,127.15055,468.0,12.205287
1,801,116.68829,127.733025,410.0,11.423968
1,802,116.49657,128.12657,410.0,11.423968
1,803,116.27433,127.8881,497.0,12.577759
1,804,116.29671,127.651855,498.0,12.590406
1,805,115.9892,127.63403,528.0,12.964089
1,806,115.56041,127.867905,557.0,13.315352
1,807,115.23459,128.17166,570.0,13.469842
1,808,115.19201,128.40096,536.0,13.061933
1,809,115.02755,128.10951,599.0,13.808245
1,810,114.89487,127.95341,601.0,13.831277
1,811,114.83082,127.61818,603.0,13.854272
1,812,115.14577,127.66925,592.0,13.727325
1,813,114.950134,127.81296,579.0,13.575766
1,814,114.50777,128.05896,578.0,13.564037
1,815,114.39717,128.13446,566.0,13.422496
1,816,115.4429,127.69638,679.0,14.701442
1,817,115.3288,127.69003,709.0,15.022706
1,818,114.98512,127.57959,687.0,14.787795
1,819,115.03587,127.54992,736.0,15.30608
1,820,115.03656,127.74733,782.0,15.777145
1,821,115.5245,127.824326,768.0,15.635281
1,822,115.17731,128.00795,822.0,16.175621
1,823,115.739044,127.90846,781.0,15.767055
1,824,115.54639,127.96919,784.0,15.797308
1,825,115.43612,127.750114,779.0,15.746854
1,826,114.629265,127.79855,798.0,15.937731
1,827,114.90958,127.55141,855.0,16.49712
1,828,114.61665,127.485016,914.0,17.056824
1,829,114.278946,127.53702,896.0,16.888033
1,830,113.7398,127.61667,842.0,16.371222
1,831,113.60959,128.07751,764.0,15.59451
1,832,113.4591,128.34467,777.0,15.726626
1,833,113.45308,128.06004,855.0,16.49712
1,834,113.20407,128.09389,865.0,16.593313
1,835,113.05387,127.95906,917.0,17.084793
1,836,112.92976,127.61328,910.0,17.019459
1,837,112.93468,127.743195,936.0,17.260881
1,838,112.92494,127.53171,928.0,17.18696
1,839,112.798744,127.48138,940.0,17.297724
1,840,112.90225,127.46954,957.0,17.45344
1,841,112.82359,127.678925,972.0,17.58969
1,842,112.67589,127.60302,971.0,17.580639
1,843,112.59476,127.72679,933.0,17.233198
1,844,112.54031,127.8791,935.0,17.25166
1,845,112.469925,127.71119,933.0,17.233198
1,846,112.43918,127.534386,941.0,17.306923
1,847,112.41167,127.44033,950.0,17.38949
1,848,112.30221,127.41874,964.0,17.517155
1,849,112.17497,127.37953,955.0,17.435192
1,850,112.12127,127.49127,960.0,17.480774
1,851,112.03073,127.602936,961.0,17.489876
1,852,112.042725,127.78582,963.0,17.508066
1,853,112.07036,127.85228,963.0,17.508066
1,854,112.04234,127.74861,964.0,17.517155
1,855,111.955246,127.66193,967.0,17.544392
1,856,111.83226,127.51367,949.0,17.380337
1,857,111.87247,127.407974,957.0,17.45344
1,858,111.76097,127.42883,942.0,17.316116
1,859,111.72035,127.413635,929.0,17.196217
