id,frame,cx,cy,area,eq_radius
15,2694,103.744446,125.52963,293.0,9.65737
15,2695,103.683975,125.92672,203.0,8.038465
15,2696,103.83292,124.734726,291.0,9.624353
15,2697,103.37001,124.03414,281.0,9.4575405
15,2698,103.14877,123.85945,277.0,9.389986
15,2699,103.13413,125.000595,222.0,8.406236
15,2700,102.36261,125.08386,286.0,9.541311
15,2701,102.185265,125.05328,243.0,8.794845
15,2702,101.928375,125.05974,222.0,8.406236
15,2703,101.71456,124.5401,165.0,7.247146
15,2704,101.814285,124.5492,131.0,6.4574447
15,2705,100.98984,124.44046,165.0,7.247146
15,2706,100.99597,124.58398,184.0,7.65304
15,2707,100.85106,124.4733,162.0,7.180961
15,2708,101.43948,125.54166,210.0,8.175884
15,2711,100.31697,126.90839,477.0,12.322086
15,2712,100.94279,126.71853,214.0,8.253382
15,2733,103.62486,126.74143,224.0,8.444016
15,2734,104.12686,126.03084,210.0,8.175884
17,2752,102.97951,129.64478,610.0,13.934455
17,2753,103.13952,130.20035,408.0,11.3960705
17,2780,104.830215,126.04259,192.0,7.8176403
17,2781,105.04238,125.574265,168.0,7.3127327
17,2789,106.42572,127.80917,154.0,7.0014086
18,2804,103.47792,134.26733,255.0,9.009385
18,2805,103.15372,134.21391,276.0,9.373021
18,2806,102.75603,134.12723,145.0,6.793742
18,2807,102.465965,134.15158,127.0,6.3580937
18,2808,101.80303,133.59244,192.0,7.8176403
18,2809,101.4109,133.39835,256.0,9.027033
18,2810,101.997604,132.71324,169.0,7.3344646
18,2811,102.74873,131.75273,175.0,7.4635262
18,2812,102.85463,131.75888,212.0,8.214725
18,2813,103.31549,130.11655,234.0,8.630441
18,2814,103.89026,127.25041,364.0,10.7640505
18,2815,103.99979,125.94202,321.0,10.108287
18,2816,104.08019,126.25394,387.0,11.098915
18,2817,104.067535,124.69614,301.0,9.788323
18,2818,104.18274,126.51575,417.0,11.521077
18,2819,104.21126,127.159775,531.0,13.000867
18,2820,103.98123,127.45709,540.0,13.11058
18,2821,103.37601,128.17459,531.0,13.000867
18,2822,103.32889,128.84007,482.0,12.386498
