id,frame,eq_radius
1,971,55.137806656969815
1,972,62.418851374321186
1,973,64.10445094244812
1,974,61.46560045354972
1,975,49.853421059372025
1,976,34.006173211723066
1,977,33.940587474278324
1,978,23.729521458704678
1,979,18.115669809738975
2,1001,9.607802401865856
2,1007,10.341765891652821
3,1008,8.500373177909337
3,1011,12.527041705391134
3,1015,10.076748170547344
3,1018,9.739422266375435
3,1021,12.69113085619237
4,1022,14.461313744703505
4,1023,10.852403323135505
4,1025,9.25339718068125
4,1029,9.853147481188747
5,1030,9.772050238058398
5,1031,9.690274321412074
5,1032,12.988619621707652
5,1033,11.994835078277376
5,1036,11.170383851240114
6,1037,9.607802401865856
6,1040,10.249012754438885
6,1042,9.491137855389772
7,1043,13.552298857686367
7,1044,10.778826859036359
7,1046,11.465687201119065
8,1047,10.778826859036359
8,1048,8.920620580763856
8,1051,8.574939283076915
8,1053,9.062226582657155
8,1056,8.234075889688375
9,1057,14.395128895068906
9,1058,12.347891944863939
9,1059,6.3078313050504
9,1061,11.423968370726268
10,1062,8.866935315394846
10,1063,8.462843753216344
10,1064,8.175883811466258
10,1067,9.772050238058398
11,1068,13.85427231466257
11,1069,9.356025796273888
11,1072,9.13220620552083
11,1074,8.63044108762739
11,1076,9.640875829802336
12,1077,8.33015937350939
12,1078,10.852403323135505
12,1082,13.219384536161321
13,1083,11.24139781410501
13,1084,9.149617481968136
13,1093,13.159049284959082
14,1094,9.690274321412074
14,1097,9.885400096021595
14,1099,8.722159296752494
14,1101,11.451797811161432
15,1102,10.925484305920792
15,1103,12.85312533702941
15,1104,13.02532799341193
15,1105,9.624353322664494
15,1106,8.462843753216344
15,1107,11.67204486311899
15,1108,12.347891944863939
15,1109,9.772050238058398
15,1110,9.772050238058398
15,1111,12.166104433032896
15,1112,12.766152972845846
15,1113,10.778826859036359
15,1114,9.591222920311857
15,1115,7.1141599576634995
15,1116,7.527227892173502
15,1118,10.896310731002211
16,1119,9.772050238058398
16,1122,10.881694613449236
16,1124,9.009385160867895
17,1125,10.940041919714261
17,1126,12.865501965161373
17,1127,11.954962939989485
17,1128,11.888212206450685
17,1129,13.303394180365686
17,1130,9.18434101276213
17,1131,8.462843753216344
18,1132,8.812923024107548
18,1133,11.521077316754745
18,1135,8.758577656805558
19,1136,9.27058084855655
19,1137,12.628271971179554
19,1138,9.27058084855655
19,1139,14.581872443920643
19,1140,13.517021664164627
19,1141,9.772050238058398
19,1143,11.968268412042981
19,1147,11.451797811161432
20,1148,11.041407809169618
20,1149,9.82078894558317
20,1150,9.772050238058398
20,1151,10.139728459745083
20,1152,9.772050238058398
20,1153,10.793582275744573
20,1154,14.104739588693908
20,1155,9.373021315815206
20,1156,8.537737635702333
20,1157,13.207339536360731
20,1158,13.086279790944385
20,1164,13.000867261978827
20,1166,7.978845608028654
20,1168,9.624353322664494
21,1169,10.749255261864239
21,1170,10.524820207108489
21,1171,10.249012754438885
21,1172,12.914889870235298
21,1173,12.412170838050638
21,1174,9.788323438736636
21,1175,13.086279790944385
21,1176,14.461313744703505
21,1177,14.261837794318172
21,1178,10.045109950630787
21,1179,11.213046198183495
21,1180,11.451797811161432
21,1181,10.539931227391522
21,1183,10.660048281673648
22,1184,9.149617481968136
22,1185,9.423823971471327
22,1189,8.740387444736633
23,1190,10.925484305920792
23,1191,12.087358593107094
23,1192,11.617374563210365
23,1193,14.712264360219255
23,1194,15.35798247369064
23,1195,11.311965976163641
23,1196,11.92830747106036
23,1197,12.951807210534664
23,1198,14.070847494245605
23,1199,10.660048281673648
23,1200,11.084566571000565
23,1201,10.925484305920792
23,1202,8.740387444736633
23,1203,7.878478774854901
23,1204,13.991446672986724
23,1205,10.704744696916627
23,1206,13.680870333281758
23,1207,15.594510349620345
23,1208,16.63163525014044
23,1209,11.685672474138842
23,1210,9.52461639974967
23,1211,8.95623198216277
23,1212,11.64474179680661
23,1213,9.933582672781009
23,1214,9.772050238058398
23,1215,8.758577656805558
23,1216,8.593479713983122
23,1217,8.311031542587394
23,1218,10.341765891652821
23,1219,12.047792665040703
23,1220,7.938851142601841
23,1221,8.175883811466258
23,1222,9.772050238058398
23,1223,8.462843753216344
23,1225,10.778826859036359
